dpi,time,inoc,nutrient,round,replicate,aphid_mass.mg,conc,quant_t,nutrient_t,ext_date_t,RT_date_t,PCR_date_t,gel_date_t,PAV_t,RPV_t,notes_t,ext_notes_t,gel_notes_t,material,ID,high_N,high_P,high_N_t,high_P_t,co,t_up,t_dn,conc_s,quant_s
12,3,PAV,N+P,1,1,100.4,138.7256634284438,13928.05660821576,N+P,3/29/16,4/1/16,4/1/16,4/4/16,0,0,NA,NA,NA,shoot,1.3.PAV.N+P.1.N+P,1,1,1,1,0,0,0,-0.3784501825643181,-0.2554040982199832
12,3,PAV,N+P,1,1,100.4,138.7256634284438,13928.05660821576,P,3/29/16,4/1/16,4/1/16,4/4/16,1,0,NA,NA,NA,shoot,1.3.PAV.N+P.1.P,1,1,0,1,0,1,1,-0.3784501825643181,-0.2554040982199832
12,3,PAV,P,1,1,44.900000000000006,299.78698785537426,13460.435754706306,low,12/1/15,1/6/16,1/7/16,1/7/16,1,0,NA,NA,PAV ctrl didnêt show up,shoot,1.3.PAV.P.1.low,0,1,0,0,0,1,1,-0.005532883919204684,-0.2614389648361518
12,3,PAV,P,1,1,44.900000000000006,299.78698785537426,13460.435754706306,N,12/1/15,1/6/16,1/7/16,1/7/16,1,0.5,NA,NA,PAV ctrl didnêt show up,shoot,1.3.PAV.P.1.N,0,1,1,0,0,1,1,-0.005532883919204684,-0.2614389648361518
12,3,PAV,P,1,1,44.900000000000006,299.78698785537426,13460.435754706306,N+P,12/1/15,1/6/16,1/7/16,1/7/16,1,0.5,NA,NA,PAV ctrl didnêt show up,shoot,1.3.PAV.P.1.N+P,0,1,1,1,0,1,1,-0.005532883919204684,-0.2614389648361518
12,3,PAV,P,1,1,44.900000000000006,299.78698785537426,13460.435754706306,P,12/1/15,1/6/16,1/7/16,1/7/16,1,0,NA,NA,PAV ctrl didnêt show up,shoot,1.3.PAV.P.1.P,0,1,0,1,0,1,1,-0.005532883919204684,-0.2614389648361518
19,5,coinfection,N,1,1,168,141.04220665176388,23695.09071749633,low,2/3/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.5.coinfection.N.1.low,1,0,0,0,1,1,1,-0.3730865172392693,-0.12935593838554277
19,5,coinfection,N,1,1,168,141.04220665176388,23695.09071749633,N,2/3/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.5.coinfection.N.1.N,1,0,1,0,1,1,1,-0.3730865172392693,-0.12935593838554277
19,5,coinfection,N,1,1,168,141.04220665176388,23695.09071749633,N+P,2/3/16,2/10/16,2/10/16,2/10/16,0.5,1,NA,NA,NA,shoot,1.5.coinfection.N.1.N+P,1,0,1,1,1,1,0,-0.3730865172392693,-0.12935593838554277
19,5,coinfection,N,1,1,168,141.04220665176388,23695.09071749633,P,2/3/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.5.coinfection.N.1.P,1,0,0,1,1,1,1,-0.3730865172392693,-0.12935593838554277
19,5,coinfection,P,1,1,42.6,205.43480268990385,8751.522594589904,low,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.5.coinfection.P.1.low,0,1,0,0,1,1,1,-0.22399353633445035,-0.3222096995353237
19,5,coinfection,P,1,1,42.6,205.43480268990385,8751.522594589904,N,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.5.coinfection.P.1.N,0,1,1,0,1,1,1,-0.22399353633445035,-0.3222096995353237
19,5,coinfection,P,1,1,42.6,205.43480268990385,8751.522594589904,N+P,2/18/16,2/19/16,2/19/16,2/19/16,1,1,NA,NA,NA,shoot,1.5.coinfection.P.1.N+P,0,1,1,1,1,1,1,-0.22399353633445035,-0.3222096995353237
19,5,coinfection,P,1,1,42.6,205.43480268990385,8751.522594589904,P,2/18/16,2/19/16,2/19/16,2/19/16,1,1,NA,NA,NA,shoot,1.5.coinfection.P.1.P,0,1,0,1,1,1,1,-0.22399353633445035,-0.3222096995353237
19,5,PAV,low,1,1,45.6,151.73865516886852,6919.282675700405,low,3/29/16,4/1/16,4/1/16,4/4/16,0.5,0,NA,NA,NA,shoot,1.5.PAV.low.1.low,0,0,0,0,0,1,0,-0.3483202320973334,-0.34585561574357965
19,5,PAV,low,1,1,45.6,151.73865516886852,6919.282675700405,N,3/29/16,4/1/16,4/1/16,4/4/16,1,1,NA,NA,NA,shoot,1.5.PAV.low.1.N,0,0,1,0,0,1,1,-0.3483202320973334,-0.34585561574357965
19,5,PAV,low,1,1,45.6,151.73865516886852,6919.282675700405,N+P,3/29/16,4/1/16,4/1/16,4/4/16,1,0,NA,NA,NA,shoot,1.5.PAV.low.1.N+P,0,0,1,1,0,1,1,-0.3483202320973334,-0.34585561574357965
19,5,PAV,low,1,1,45.6,151.73865516886852,6919.282675700405,P,3/29/16,4/1/16,4/1/16,4/4/16,0,0,NA,NA,NA,shoot,1.5.PAV.low.1.P,0,0,0,1,0,0,0,-0.3483202320973334,-0.34585561574357965
19,5,PAV,N,1,1,56.5,569.5872368861034,32181.67888406484,N,3/29/16,4/1/16,4/1/16,4/4/16,0.5,1,NA,NA,NA,shoot,1.5.PAV.N.1.N,1,0,1,0,0,1,0,0.619155758126354,-0.019832534484223424
19,5,PAV,N,1,1,56.5,569.5872368861034,32181.67888406484,N+P,3/29/16,4/1/16,4/1/16,4/4/16,0.5,1,NA,NA,NA,shoot,1.5.PAV.N.1.N+P,1,0,1,1,0,1,0,0.619155758126354,-0.019832534484223424
19,5,PAV,N+P,1,1,40,370.40994241650685,14816.397696660275,low,3/29/16,4/1/16,4/1/16,4/4/16,1,1,NA,NA,NA,shoot,1.5.PAV.N+P.1.low,1,1,0,0,0,1,1,0.15798571082091484,-0.24393963948553912
19,5,PAV,N+P,1,1,40,370.40994241650685,14816.397696660275,N,3/29/16,4/1/16,4/1/16,4/4/16,1,0,NA,NA,NA,shoot,1.5.PAV.N+P.1.N,1,1,1,0,0,1,1,0.15798571082091484,-0.24393963948553912
19,5,PAV,N+P,1,1,40,370.40994241650685,14816.397696660275,N+P,3/29/16,4/1/16,4/1/16,4/4/16,0,0,NA,NA,NA,shoot,1.5.PAV.N+P.1.N+P,1,1,1,1,0,0,0,0.15798571082091484,-0.24393963948553912
19,5,PAV,N+P,1,1,40,370.40994241650685,14816.397696660275,P,3/29/16,4/1/16,4/1/16,4/4/16,1,0.5,NA,NA,NA,shoot,1.5.PAV.N+P.1.P,1,1,0,1,0,1,1,0.15798571082091484,-0.24393963948553912
22,6,coinfection,low,1,1,81.2,564.4401515271223,45832.54030400234,low,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.6.coinfection.low.1.low,0,0,0,0,1,1,1,0.6072383274533074,0.15633823986611012
22,6,coinfection,low,1,1,81.2,564.4401515271223,45832.54030400234,N,2/4/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.6.coinfection.low.1.N,0,0,1,0,1,1,1,0.6072383274533074,0.15633823986611012
22,6,coinfection,low,1,1,81.2,564.4401515271223,45832.54030400234,N+P,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.6.coinfection.low.1.N+P,0,0,1,1,1,1,1,0.6072383274533074,0.15633823986611012
22,6,coinfection,low,1,1,81.2,564.4401515271223,45832.54030400234,P,2/4/16,2/10/16,2/10/16,2/10/16,0,0,NA,NA,NA,shoot,1.6.coinfection.low.1.P,0,0,0,1,1,0,0,0.6072383274533074,0.15633823986611012
22,6,coinfection,N,1,1,49.4,58.962651793547785,2912.7549986012605,low,2/18/16,2/19/16,2/19/16,2/19/16,1,1,NA,NA,NA,shoot,1.6.coinfection.N.1.low,1,0,0,0,1,1,1,-0.5631314332402291,-0.39756173608406664
22,6,coinfection,N,1,1,49.4,58.962651793547785,2912.7549986012605,N,2/18/16,2/19/16,2/19/16,2/19/16,0,0,NA,NA,NA,shoot,1.6.coinfection.N.1.N,1,0,1,0,1,0,0,-0.5631314332402291,-0.39756173608406664
22,6,coinfection,N,1,1,49.4,58.962651793547785,2912.7549986012605,N+P,2/18/16,2/19/16,2/19/16,2/19/16,1,1,NA,NA,NA,shoot,1.6.coinfection.N.1.N+P,1,0,1,1,1,1,1,-0.5631314332402291,-0.39756173608406664
22,6,coinfection,N,1,1,49.4,58.962651793547785,2912.7549986012605,P,2/18/16,2/19/16,2/19/16,2/19/16,1,1,NA,NA,NA,shoot,1.6.coinfection.N.1.P,1,0,0,1,1,1,1,-0.5631314332402291,-0.39756173608406664
22,6,PAV,N+P,1,1,79.10000000000001,55.29919257265145,4374.16613249673,low,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.6.PAV.N+P.1.low,1,1,0,0,0,1,1,-0.5716137136462429,-0.3787015394135079
22,6,PAV,N+P,1,1,79.10000000000001,55.29919257265145,4374.16613249673,N,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.6.PAV.N+P.1.N,1,1,1,0,0,1,1,-0.5716137136462429,-0.3787015394135079
22,6,PAV,N+P,1,1,79.10000000000001,55.29919257265145,4374.16613249673,N+P,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.6.PAV.N+P.1.N+P,1,1,1,1,0,1,1,-0.5716137136462429,-0.3787015394135079
22,6,PAV,N+P,1,1,79.10000000000001,55.29919257265145,4374.16613249673,P,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.6.PAV.N+P.1.P,1,1,0,1,0,1,1,-0.5716137136462429,-0.3787015394135079
26,7,coinfection,N,1,1,82.69999999999999,70.8594213793928,5860.074148075783,low,2/4/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.coinfection.N.1.low,1,0,0,0,1,1,1,-0.5355859551911559,-0.35952519898596524
26,7,coinfection,N,1,1,82.69999999999999,70.8594213793928,5860.074148075783,N,2/4/16,2/10/16,2/10/16,2/10/16,0,0,NA,NA,NA,shoot,1.7.coinfection.N.1.N,1,0,1,0,1,0,0,-0.5355859551911559,-0.35952519898596524
26,7,coinfection,N,1,1,82.69999999999999,70.8594213793928,5860.074148075783,N+P,2/4/16,2/10/16,2/10/16,2/10/16,0,0,NA,NA,NA,shoot,1.7.coinfection.N.1.N+P,1,0,1,1,1,0,0,-0.5355859551911559,-0.35952519898596524
26,7,coinfection,N,1,1,82.69999999999999,70.8594213793928,5860.074148075783,P,2/4/16,2/10/16,2/10/16,2/10/16,1,0.5,NA,NA,NA,shoot,1.7.coinfection.N.1.P,1,0,0,1,1,1,1,-0.5355859551911559,-0.35952519898596524
26,7,coinfection,N+P,1,1,94.7,98.55053973312019,9332.736112726483,low,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.7.coinfection.N+P.1.low,1,1,0,0,1,1,1,-0.4714706432770346,-0.31470886626164807
26,7,coinfection,N+P,1,1,94.7,98.55053973312019,9332.736112726483,N,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.7.coinfection.N+P.1.N,1,1,1,0,1,1,1,-0.4714706432770346,-0.31470886626164807
26,7,coinfection,N+P,1,1,94.7,98.55053973312019,9332.736112726483,N+P,2/4/16,2/10/16,2/10/16,2/10/16,1,1,NA,NA,NA,shoot,1.7.coinfection.N+P.1.N+P,1,1,1,1,1,1,1,-0.4714706432770346,-0.31470886626164807
26,7,coinfection,N+P,1,1,94.7,98.55053973312019,9332.736112726483,P,2/4/16,2/10/16,2/10/16,2/10/16,0,0,NA,NA,NA,shoot,1.7.coinfection.N+P.1.P,1,1,0,1,1,0,0,-0.4714706432770346,-0.31470886626164807
26,7,coinfection,P,1,1,39.9,285.1853732821561,11378.896393958028,low,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.7.coinfection.P.1.low,0,1,0,0,1,1,1,-0.039341091332598895,-0.28830220736296674
26,7,coinfection,P,1,1,39.9,285.1853732821561,11378.896393958028,N,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.7.coinfection.P.1.N,0,1,1,0,1,1,1,-0.039341091332598895,-0.28830220736296674
26,7,coinfection,P,1,1,39.9,285.1853732821561,11378.896393958028,N+P,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.7.coinfection.P.1.N+P,0,1,1,1,1,1,1,-0.039341091332598895,-0.28830220736296674
26,7,coinfection,P,1,1,39.9,285.1853732821561,11378.896393958028,P,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.7.coinfection.P.1.P,0,1,0,1,1,1,1,-0.039341091332598895,-0.28830220736296674
26,7,PAV,N+P,1,1,253.2,129.707784578706,32842.01105532836,low,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.PAV.N+P.1.low,1,1,0,0,0,1,1,-0.3993299501442674,-0.011310637853581062
26,7,PAV,N+P,1,1,253.2,129.707784578706,32842.01105532836,N,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.PAV.N+P.1.N,1,1,1,0,0,1,1,-0.3993299501442674,-0.011310637853581062
26,7,PAV,N+P,1,1,253.2,129.707784578706,32842.01105532836,N+P,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.PAV.N+P.1.N+P,1,1,1,1,0,1,1,-0.3993299501442674,-0.011310637853581062
26,7,PAV,N+P,1,1,253.2,129.707784578706,32842.01105532836,P,2/5/16,2/10/16,2/10/16,2/10/16,0.5,0,NA,NA,NA,shoot,1.7.PAV.N+P.1.P,1,1,0,1,0,1,0,-0.3993299501442674,-0.011310637853581062
26,7,PAV,P,1,1,112.69999999999999,50.75460523357091,5720.044009823441,low,2/5/16,2/10/16,2/10/16,2/10/16,0.5,0,NA,NA,NA,shoot,1.7.PAV.P.1.low,0,1,0,0,0,1,0,-0.5821361357111103,-0.3613323536503786
26,7,PAV,P,1,1,112.69999999999999,50.75460523357091,5720.044009823441,N,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.PAV.P.1.N,0,1,1,0,0,1,1,-0.5821361357111103,-0.3613323536503786
26,7,PAV,P,1,1,112.69999999999999,50.75460523357091,5720.044009823441,N+P,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.PAV.P.1.N+P,0,1,1,1,0,1,1,-0.5821361357111103,-0.3613323536503786
26,7,PAV,P,1,1,112.69999999999999,50.75460523357091,5720.044009823441,P,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.7.PAV.P.1.P,0,1,0,1,0,1,1,-0.5821361357111103,-0.3613323536503786
29,8,coinfection,low,1,1,21.8,410.16116343463926,8941.5133628751355,N,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.8.coinfection.low.1.N,0,0,1,0,1,1,1,0.2500246780445579,-0.3197577794887735
29,8,coinfection,low,1,1,21.8,410.16116343463926,8941.5133628751355,N+P,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.8.coinfection.low.1.N+P,0,0,1,1,1,1,1,0.2500246780445579,-0.3197577794887735
29,8,coinfection,low,1,1,21.8,410.16116343463926,8941.5133628751355,P,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.8.coinfection.low.1.P,0,0,0,1,1,1,1,0.2500246780445579,-0.3197577794887735
29,8,coinfection,N,1,1,211.5,3303.077380083324,698600.8658876229,N,4/5/16,4/8/16,4/9/16,4/9/16,1,0.5,NA,NA,NA,shoot,1.8.coinfection.N.1.N,1,0,1,0,1,1,1,6.948209388481994,8.580619891533749
29,8,coinfection,N,1,1,211.5,3303.077380083324,698600.8658876229,low,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.8.coinfection.N.1.low,1,0,0,0,1,1,1,6.948209388481994,8.580619891533749
29,8,coinfection,N,1,1,211.5,3303.077380083324,698600.8658876229,N+P,4/5/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,1.8.coinfection.N.1.N+P,1,0,1,1,1,1,1,6.948209388481994,8.580619891533749
29,8,coinfection,N,1,1,211.5,3303.077380083324,698600.8658876229,P,4/5/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,1.8.coinfection.N.1.P,1,0,0,1,1,0,0,6.948209388481994,8.580619891533749
29,8,coinfection,N+P,1,1,282.9,312.299925032867,88349.64879179807,low,4/5/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,1.8.coinfection.N+P.1.low,1,1,0,0,1,0,0,0.023439252917181415,0.7050414824682469
29,8,coinfection,N+P,1,1,282.9,312.299925032867,88349.64879179807,N,4/5/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,1.8.coinfection.N+P.1.N,1,1,1,0,1,0,0,0.023439252917181415,0.7050414824682469
29,8,coinfection,N+P,1,1,282.9,312.299925032867,88349.64879179807,N+P,4/5/16,4/8/16,4/9/16,4/9/16,1,0,NA,NA,NA,shoot,1.8.coinfection.N+P.1.N+P,1,1,1,1,1,1,1,0.023439252917181415,0.7050414824682469
29,8,coinfection,N+P,1,1,282.9,312.299925032867,88349.64879179807,P,4/5/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,1.8.coinfection.N+P.1.P,1,1,0,1,1,0,0,0.023439252917181415,0.7050414824682469
29,8,PAV,low,1,1,112.9,144.22935122378192,16283.49375316498,low,2/29/16,3/4/16,3/5/16,3/5/16,0,0,NA,NA,NA,shoot,1.8.PAV.low.1.low,0,0,0,0,0,0,0,-0.36570708366999166,-0.2250060762202007
29,8,PAV,low,1,1,112.9,144.22935122378192,16283.49375316498,N,2/29/16,3/4/16,3/5/16,3/5/16,0.5,0,NA,NA,NA,shoot,1.8.PAV.low.1.N,0,0,1,0,0,1,0,-0.36570708366999166,-0.2250060762202007
29,8,PAV,low,1,1,112.9,144.22935122378192,16283.49375316498,N+P,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.low.1.N+P,0,0,1,1,0,1,1,-0.36570708366999166,-0.2250060762202007
29,8,PAV,low,1,1,112.9,144.22935122378192,16283.49375316498,P,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.low.1.P,0,0,0,1,0,1,1,-0.36570708366999166,-0.2250060762202007
29,8,PAV,N,1,1,105.39999999999999,155.2989646401582,16368.510873072673,N,2/29/16,3/4/16,3/5/16,3/5/16,0.5,0,NA,NA,NA,shoot,1.8.PAV.N.1.N,1,0,1,0,0,1,0,-0.34007678200093056,-0.223908890380683
29,8,PAV,N,1,1,105.39999999999999,155.2989646401582,16368.510873072673,low,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.N.1.low,1,0,0,0,0,1,1,-0.34007678200093056,-0.223908890380683
29,8,PAV,N,1,1,105.39999999999999,155.2989646401582,16368.510873072673,N+P,3/21/16,3/25/16,3/25/16,3/26/16,1,1,NA,NA,NA,shoot,1.8.PAV.N.1.N+P,1,0,1,1,0,1,1,-0.34007678200093056,-0.223908890380683
29,8,PAV,N,1,1,105.39999999999999,155.2989646401582,16368.510873072673,P,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.N.1.P,1,0,0,1,0,1,1,-0.34007678200093056,-0.223908890380683
29,8,PAV,N+P,1,1,150.9,369.0110661614023,55683.76988375561,low,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.N+P.1.low,1,1,0,0,0,1,1,0.15474678827977403,0.2834729817684267
29,8,PAV,N+P,1,1,150.9,369.0110661614023,55683.76988375561,N,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.N+P.1.N,1,1,1,0,0,1,1,0.15474678827977403,0.2834729817684267
29,8,PAV,N+P,1,1,150.9,369.0110661614023,55683.76988375561,N+P,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.N+P.1.N+P,1,1,1,1,0,1,1,0.15474678827977403,0.2834729817684267
29,8,PAV,N+P,1,1,150.9,369.0110661614023,55683.76988375561,P,3/21/16,3/25/16,3/25/16,3/26/16,1,0,NA,NA,NA,shoot,1.8.PAV.N+P.1.P,1,1,0,1,0,1,1,0.15474678827977403,0.2834729817684267
29,8,PAV,P,1,1,39,131.09858060348589,5112.844643535949,low,2/5/16,2/10/16,2/10/16,2/10/16,1,0,NA,NA,NA,shoot,1.8.PAV.P.1.low,0,1,0,0,0,1,1,-0.3961097363631335,-0.3691685464922211
29,8,PAV,P,1,1,39,131.09858060348589,5112.844643535949,N,2/5/16,2/10/16,2/10/16,2/10/16,0.5,0,NA,NA,NA,shoot,1.8.PAV.P.1.N,0,1,1,0,0,1,0,-0.3961097363631335,-0.3691685464922211
29,8,PAV,P,1,1,39,131.09858060348589,5112.844643535949,N+P,2/5/16,2/10/16,2/10/16,2/10/16,0,0,NA,NA,NA,shoot,1.8.PAV.P.1.N+P,0,1,1,1,0,0,0,-0.3961097363631335,-0.3691685464922211
29,8,PAV,P,1,1,39,131.09858060348589,5112.844643535949,P,2/5/16,2/10/16,2/10/16,2/10/16,0,0,NA,NA,NA,shoot,1.8.PAV.P.1.P,0,1,0,1,0,0,0,-0.3961097363631335,-0.3691685464922211
