target,dpi,time,inoc,high_N,high_P,nutrient,round,replicate,sample,shoot_mass.g,root_mass.g,leaf_area.mm2,leaves,mass_ext.mg,PAVmin,PAVint,PAVslope,RPVmin,RPVint,RPVslope,q_group,tech_cycle,quant,quant_adj,quant_zero,co,log_quant,conc,log_conc,quant_rd,aphid_mass.mg,quant_t,nutrient_t,ext_date_t,RT_date_t,PCR_date_t,gel_date_t,PAV_t,RPV_t,notes_t,ext_notes_t,gel_notes_t,material,ID,high_N_t,high_P_t,t_up,t_dn,conc_s,quant_s
RPV,22,6,coinfection,0,0,low,4,5,46coinfectionlow5shoot,0.3623,0.0155,1681.904,3,48.3,2800,54.4608237007568,-3.962081251962963,2800,49.79641931559469,-3.1170673473333332,29,30.471025466666667,1584397.2119000063,1584397.2119000063,0,1,14.275714585008586,32803.254904762034,10.398283024350059,1584397,145.2,4763032.612171447,N+P,1/28/16,2/1/16,2/1/16,2/1/16,1,1,NA,NA,NA,shoot,4.6.coinfection.low.5.N+P,1,1,1,1,0.8970788117945359,1.4917428862969597
RPV,22,6,coinfection,0,0,low,4,5,46coinfectionlow5shoot,0.3623,0.0155,1681.904,3,48.3,2800,54.4608237007568,-3.962081251962963,2800,49.79641931559469,-3.1170673473333332,29,30.471025466666667,1584397.2119000063,1584397.2119000063,0,1,14.275714585008586,32803.254904762034,10.398283024350059,1584397,145.2,4763032.612171447,P,1/28/16,2/1/16,2/1/16,2/1/16,0,0,NA,NA,NA,shoot,4.6.coinfection.low.5.P,0,1,0,0,0.8970788117945359,1.4917428862969597
RPV,22,6,coinfection,0,1,P,2,3,26coinfectionP3shoot,0.1829,0.0341,1074.156,2,47,2800,50.86659032166355,-3.2532892863333336,2800,49.73738099187795,-3.558046975999998,21,36.656860355,4745.919716849395,4745.919716849395,0,1,8.465040520891696,100.97701525211478,4.614892919181637,4746,73,7371.322113404379,low,2/24/16,2/26/16,2/26/16,2/26/16,0,0.5,NA,NA,RT ctrl positive for RPV,shoot,2.6.coinfection.P.3.low,0,0,0,0,-0.531682971033804,-0.5452261534090536
RPV,22,6,coinfection,0,1,P,2,3,26coinfectionP3shoot,0.1829,0.0341,1074.156,2,47,2800,50.86659032166355,-3.2532892863333336,2800,49.73738099187795,-3.558046975999998,21,36.656860355,4745.919716849395,4745.919716849395,0,1,8.465040520891696,100.97701525211478,4.614892919181637,4746,73,7371.322113404379,N,2/24/16,2/26/16,2/26/16,2/26/16,0,1,NA,NA,RT ctrl positive for RPV,shoot,2.6.coinfection.P.3.N,1,0,0,0,-0.531682971033804,-0.5452261534090536
RPV,22,6,coinfection,0,1,P,3,4,36coinfectionP4shoot,0.2432,0.0236,1442.258,2,48.6,2800,52.211848476274724,-3.592351510388887,2800,49.45773254949748,-3.4075128553333314,24,30.061789833333332,492165.7462024516,492165.7462024516,0,1,13.106570821267576,10126.86720581176,9.222947290361128,492166,97.69999999999999,989394.9260078089,low,3/3/16,3/4/16,3/5/16,3/5/16,0,0.5,NA,NA,NA,shoot,3.6.coinfection.P.4.low,0,0,0,0,-0.09365205491526218,-0.12460080702972606
RPV,22,6,coinfection,0,1,P,3,4,36coinfectionP4shoot,0.2432,0.0236,1442.258,2,48.6,2800,52.211848476274724,-3.592351510388887,2800,49.45773254949748,-3.4075128553333314,24,30.061789833333332,492165.7462024516,492165.7462024516,0,1,13.106570821267576,10126.86720581176,9.222947290361128,492166,97.69999999999999,989394.9260078089,P,3/3/16,3/4/16,3/5/16,3/5/16,0,0.5,NA,NA,NA,shoot,3.6.coinfection.P.4.P,0,1,0,0,-0.09365205491526218,-0.12460080702972606
RPV,22,6,coinfection,0,1,P,3,4,36coinfectionP4shoot,0.2432,0.0236,1442.258,2,48.6,2800,52.211848476274724,-3.592351510388887,2800,49.45773254949748,-3.4075128553333314,24,30.061789833333332,492165.7462024516,492165.7462024516,0,1,13.106570821267576,10126.86720581176,9.222947290361128,492166,97.69999999999999,989394.9260078089,N,3/3/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.6.coinfection.P.4.N,1,0,1,1,-0.09365205491526218,-0.12460080702972606
RPV,22,6,coinfection,0,1,P,3,4,36coinfectionP4shoot,0.2432,0.0236,1442.258,2,48.6,2800,52.211848476274724,-3.592351510388887,2800,49.45773254949748,-3.4075128553333314,24,30.061789833333332,492165.7462024516,492165.7462024516,0,1,13.106570821267576,10126.86720581176,9.222947290361128,492166,97.69999999999999,989394.9260078089,N+P,3/21/16,3/25/16,3/25/16,3/26/16,0.5,1,NA,NA,NA,shoot,3.6.coinfection.P.4.N+P,1,1,1,0,-0.09365205491526218,-0.12460080702972606
RPV,22,6,coinfection,0,1,P,4,5,46coinfectionP5shoot,0.2497,0.0132,1247.245,2,46.6,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,32.92657725,116614.91658764245,116614.91658764245,0,1,11.666632474284357,2502.466021194044,7.825031933152757,116615,99.4,248745.122506688,low,2/8/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.6.coinfection.P.5.low,0,0,0,0,-0.42676197057123744,-0.44183969915816695
RPV,22,6,coinfection,0,1,P,4,5,46coinfectionP5shoot,0.2497,0.0132,1247.245,2,46.6,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,32.92657725,116614.91658764245,116614.91658764245,0,1,11.666632474284357,2502.466021194044,7.825031933152757,116615,99.4,248745.122506688,N,2/8/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.6.coinfection.P.5.N,1,0,1,1,-0.42676197057123744,-0.44183969915816695
RPV,22,6,coinfection,0,1,P,4,5,46coinfectionP5shoot,0.2497,0.0132,1247.245,2,46.6,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,32.92657725,116614.91658764245,116614.91658764245,0,1,11.666632474284357,2502.466021194044,7.825031933152757,116615,99.4,248745.122506688,N+P,2/8/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,4.6.coinfection.P.5.N+P,1,1,1,1,-0.42676197057123744,-0.44183969915816695
RPV,22,6,coinfection,0,1,P,4,5,46coinfectionP5shoot,0.2497,0.0132,1247.245,2,46.6,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,32.92657725,116614.91658764245,116614.91658764245,0,1,11.666632474284357,2502.466021194044,7.825031933152757,116615,99.4,248745.122506688,P,2/8/16,2/12/16,2/12/16,2/12/16,1,0,NA,NA,NA,shoot,4.6.coinfection.P.5.P,0,1,1,1,-0.42676197057123744,-0.44183969915816695
RPV,22,6,coinfection,1,0,N,3,4,36coinfectionN4shoot,0.3525,0.0177,1614.618,3,49,2800,53.33356800985676,-3.7565678919999974,2800,52.04851390697174,-3.525956916333331,43,35.24431991666667,58324.827887560954,58324.827887560954,0,1,10.973783145964761,1190.3026099502235,7.081962847854135,58325,141.5,168427.81930795664,N,4/12/16,4/22/16,4/30/16,4/30/16,0,1,NA,NA,NA,shoot,3.6.coinfection.N.4.N,1,0,0,0,-0.4840903603899851,-0.4762416151042246
RPV,22,6,coinfection,1,0,N,3,4,36coinfectionN4shoot,0.3525,0.0177,1614.618,3,49,2800,53.33356800985676,-3.7565678919999974,2800,52.04851390697174,-3.525956916333331,43,35.24431991666667,58324.827887560954,58324.827887560954,0,1,10.973783145964761,1190.3026099502235,7.081962847854135,58325,141.5,168427.81930795664,N+P,4/12/16,4/22/16,4/30/16,4/30/16,1,1,NA,NA,NA,shoot,3.6.coinfection.N.4.N+P,1,1,1,1,-0.4840903603899851,-0.4762416151042246
RPV,22,6,coinfection,1,0,N,4,5,46coinfectionN5shoot,0.341,0.0169,1509.077,2,51.5,2800,52.999059720874435,-3.3933433428888917,2800,51.22810233179825,-3.3048075430370365,27,31.472537993333333,950223.932657444,950223.932657444,0,1,13.764452954386245,18450.950148688233,9.822871146716555,950224,136.3,2514864.5052662063,low,11/17/15,11/19/15,11/24/15,11/25/15,1,0,NA,NA,NA,shoot,4.6.coinfection.N.5.low,0,0,1,1,0.27002694096563895,0.528796084472778
RPV,22,6,coinfection,1,0,N,4,5,46coinfectionN5shoot,0.341,0.0169,1509.077,2,51.5,2800,52.999059720874435,-3.3933433428888917,2800,51.22810233179825,-3.3048075430370365,27,31.472537993333333,950223.932657444,950223.932657444,0,1,13.764452954386245,18450.950148688233,9.822871146716555,950224,136.3,2514864.5052662063,N,11/17/15,11/19/15,11/24/15,11/25/15,1,1,NA,NA,NA,shoot,4.6.coinfection.N.5.N,1,0,1,1,0.27002694096563895,0.528796084472778
RPV,22,6,coinfection,1,0,N,4,5,46coinfectionN5shoot,0.341,0.0169,1509.077,2,51.5,2800,52.999059720874435,-3.3933433428888917,2800,51.22810233179825,-3.3048075430370365,27,31.472537993333333,950223.932657444,950223.932657444,0,1,13.764452954386245,18450.950148688233,9.822871146716555,950224,136.3,2514864.5052662063,N+P,11/17/15,11/19/15,11/24/15,11/25/15,1,1,NA,NA,NA,shoot,4.6.coinfection.N.5.N+P,1,1,1,1,0.27002694096563895,0.528796084472778
RPV,22,6,coinfection,1,0,N,4,5,46coinfectionN5shoot,0.341,0.0169,1509.077,2,51.5,2800,52.999059720874435,-3.3933433428888917,2800,51.22810233179825,-3.3048075430370365,27,31.472537993333333,950223.932657444,950223.932657444,0,1,13.764452954386245,18450.950148688233,9.822871146716555,950224,136.3,2514864.5052662063,P,11/17/15,11/19/15,11/24/15,11/25/15,1,1,NA,NA,NA,shoot,4.6.coinfection.N.5.P,0,1,1,1,0.27002694096563895,0.528796084472778
RPV,22,6,coinfection,1,1,N+P,2,3,26coinfectionN+P3shoot,0.1356,0.009,925.125,3,49.5,28000,52.13787768317112,-3.5050912220000052,2800,51.016664544847124,-3.3567030586666666,28,29.46951866,2625062.8502711467,2625062.8502711467,0,1,14.78061539668167,53031.57273275044,10.878642727107025,2625063,53.699999999999996,2847795.4557486987,low,3/8/16,3/11/16,3/13/16,3/13/16,0,0.5,NA,NA,NA,shoot,2.6.coinfection.N+P.3.low,0,0,0,0,1.7808535611004819,0.6713987630761686
RPV,22,6,coinfection,1,1,N+P,2,3,26coinfectionN+P3shoot,0.1356,0.009,925.125,3,49.5,28000,52.13787768317112,-3.5050912220000052,2800,51.016664544847124,-3.3567030586666666,28,29.46951866,2625062.8502711467,2625062.8502711467,0,1,14.78061539668167,53031.57273275044,10.878642727107025,2625063,53.699999999999996,2847795.4557486987,N,3/8/16,3/11/16,3/13/16,3/13/16,1,1,NA,NA,NA,shoot,2.6.coinfection.N+P.3.N,1,0,1,1,1.7808535611004819,0.6713987630761686
RPV,22,6,coinfection,1,1,N+P,2,3,26coinfectionN+P3shoot,0.1356,0.009,925.125,3,49.5,28000,52.13787768317112,-3.5050912220000052,2800,51.016664544847124,-3.3567030586666666,28,29.46951866,2625062.8502711467,2625062.8502711467,0,1,14.78061539668167,53031.57273275044,10.878642727107025,2625063,53.699999999999996,2847795.4557486987,N+P,3/8/16,3/11/16,3/13/16,3/13/16,1,1,NA,NA,NA,shoot,2.6.coinfection.N+P.3.N+P,1,1,1,1,1.7808535611004819,0.6713987630761686
RPV,22,6,coinfection,1,1,N+P,3,4,36coinfectionN+P4shoot,0.3025,0.0128,1340.312,2,51.2,2800,48.9850770018075,-3.0088815262222224,2800,51.57720035970756,-3.5260478969999998,22,32.00020790333333,356538.32405077876,356538.32405077876,0,1,12.784197013902386,6963.639141616773,8.848457481856924,356538,121.2,843993.0639639528,low,8/18/15,8/19/15,8/21/15,8/21/15,1,0,NA,NA,NA,shoot,3.6.coinfection.N+P.4.low,0,0,1,1,-0.23185341763873207,-0.1868800723588439
RPV,22,6,coinfection,1,1,N+P,3,4,36coinfectionN+P4shoot,0.3025,0.0128,1340.312,2,51.2,2800,48.9850770018075,-3.0088815262222224,2800,51.57720035970756,-3.5260478969999998,22,32.00020790333333,356538.32405077876,356538.32405077876,0,1,12.784197013902386,6963.639141616773,8.848457481856924,356538,121.2,843993.0639639528,N,8/18/15,8/19/15,8/21/15,8/21/15,1,1,NA,NA,NA,shoot,3.6.coinfection.N+P.4.N,1,0,1,1,-0.23185341763873207,-0.1868800723588439
RPV,22,6,coinfection,1,1,N+P,3,4,36coinfectionN+P4shoot,0.3025,0.0128,1340.312,2,51.2,2800,48.9850770018075,-3.0088815262222224,2800,51.57720035970756,-3.5260478969999998,22,32.00020790333333,356538.32405077876,356538.32405077876,0,1,12.784197013902386,6963.639141616773,8.848457481856924,356538,121.2,843993.0639639528,N+P,8/18/15,8/19/15,8/21/15,8/21/15,0.5,1,NA,NA,NA,shoot,3.6.coinfection.N+P.4.N+P,1,1,1,0,-0.23185341763873207,-0.1868800723588439
RPV,22,6,coinfection,1,1,N+P,3,4,36coinfectionN+P4shoot,0.3025,0.0128,1340.312,2,51.2,2800,48.9850770018075,-3.0088815262222224,2800,51.57720035970756,-3.5260478969999998,22,32.00020790333333,356538.32405077876,356538.32405077876,0,1,12.784197013902386,6963.639141616773,8.848457481856924,356538,121.2,843993.0639639528,P,8/18/15,8/19/15,8/21/15,8/21/15,1,1,NA,NA,NA,shoot,3.6.coinfection.N+P.4.P,0,1,1,1,-0.23185341763873207,-0.1868800723588439
RPV,22,6,RPV,0,0,low,4,5,46RPVlow5shoot,0.3437,0.0214,1510.407,2,48.5,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,32.283046723333335,202451.78096879934,202451.78096879934,0,0,12.218257018501383,4174.263525129883,8.336693220557946,202452,137.7,574796.0874103849,low,5,4/8/15,4/20/15,4/21/15,1,0,NA,NA,NA,shoot,4.6.RPV.low.5.low,0,0,1,1,-0.3537211753605301,-0.3021838909820139
RPV,22,6,RPV,0,0,low,4,5,46RPVlow5shoot,0.3437,0.0214,1510.407,2,48.5,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,32.283046723333335,202451.78096879934,202451.78096879934,0,0,12.218257018501383,4174.263525129883,8.336693220557946,202452,137.7,574796.0874103849,N,5,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.6.RPV.low.5.N,1,0,0,0,-0.3537211753605301,-0.3021838909820139
RPV,22,6,RPV,0,0,low,4,5,46RPVlow5shoot,0.3437,0.0214,1510.407,2,48.5,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,32.283046723333335,202451.78096879934,202451.78096879934,0,0,12.218257018501383,4174.263525129883,8.336693220557946,202452,137.7,574796.0874103849,N+P,5,4/8/15,4/20/15,4/21/15,0.5,1,NA,NA,NA,shoot,4.6.RPV.low.5.N+P,1,1,1,0,-0.3537211753605301,-0.3021838909820139
RPV,22,6,RPV,0,0,low,4,5,46RPVlow5shoot,0.3437,0.0214,1510.407,2,48.5,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,32.283046723333335,202451.78096879934,202451.78096879934,0,0,12.218257018501383,4174.263525129883,8.336693220557946,202452,137.7,574796.0874103849,P,5,4/8/15,4/20/15,4/21/15,0,0.5,NA,NA,NA,shoot,4.6.RPV.low.5.P,0,1,0,0,-0.3537211753605301,-0.3021838909820139
RPV,22,6,RPV,0,1,P,3,4,36RPVP4shoot,0.2546,0.0157,1391.402,3,47.3,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,33.8771197,473291.1212879565,473291.1212879565,0,0,13.06746595655497,10006.154784100561,9.210955661057083,473291,102,1020627.7879782573,low,3,3/3/15,3/5/15,3/10/15,0,0.5,NA,NA,NA,shoot,3.6.RPV.P.4.low,0,0,0,0,-0.09892597789507221,-0.1112229886833656
RPV,22,6,RPV,0,1,P,3,4,36RPVP4shoot,0.2546,0.0157,1391.402,3,47.3,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,33.8771197,473291.1212879565,473291.1212879565,0,0,13.06746595655497,10006.154784100561,9.210955661057083,473291,102,1020627.7879782573,N,3,3/3/15,3/5/15,3/10/15,0,1,NA,NA,NA,shoot,3.6.RPV.P.4.N,1,0,0,0,-0.09892597789507221,-0.1112229886833656
RPV,22,6,RPV,0,1,P,3,4,36RPVP4shoot,0.2546,0.0157,1391.402,3,47.3,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,33.8771197,473291.1212879565,473291.1212879565,0,0,13.06746595655497,10006.154784100561,9.210955661057083,473291,102,1020627.7879782573,P,3,3/3/15,3/5/15,3/10/15,0,0,NA,NA,NA,shoot,3.6.RPV.P.4.P,0,1,0,0,-0.09892597789507221,-0.1112229886833656
RPV,22,6,RPV,0,1,P,4,5,46RPVP5shoot,0.3922,0.018,1822.481,3,48.9,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,33.44670867666667,94542.22896461608,94542.22896461608,0,0,11.456801881016789,1933.3789154318217,7.567024484535963,94542,157,303540.489722796,low,5,4/8/15,4/20/15,4/21/15,0.5,0.5,NA,NA,NA,shoot,4.6.RPV.P.5.low,0,0,1,0,-0.45162537337640635,-0.4183694686832015
RPV,22,6,RPV,0,1,P,4,5,46RPVP5shoot,0.3922,0.018,1822.481,3,48.9,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,33.44670867666667,94542.22896461608,94542.22896461608,0,0,11.456801881016789,1933.3789154318217,7.567024484535963,94542,157,303540.489722796,N,5,4/8/15,4/20/15,4/21/15,0.5,1,NA,NA,NA,shoot,4.6.RPV.P.5.N,1,0,1,0,-0.45162537337640635,-0.4183694686832015
RPV,22,6,RPV,0,1,P,4,5,46RPVP5shoot,0.3922,0.018,1822.481,3,48.9,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,33.44670867666667,94542.22896461608,94542.22896461608,0,0,11.456801881016789,1933.3789154318217,7.567024484535963,94542,157,303540.489722796,N+P,5,4/8/15,4/20/15,4/21/15,1,1,NA,NA,NA,shoot,4.6.RPV.P.5.N+P,1,1,1,1,-0.45162537337640635,-0.4183694686832015
RPV,22,6,RPV,0,1,P,4,5,46RPVP5shoot,0.3922,0.018,1822.481,3,48.9,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,33.44670867666667,94542.22896461608,94542.22896461608,0,0,11.456801881016789,1933.3789154318217,7.567024484535963,94542,157,303540.489722796,P,5,4/8/15,4/20/15,4/21/15,0.5,1,NA,NA,NA,shoot,4.6.RPV.P.5.P,0,1,1,0,-0.45162537337640635,-0.4183694686832015
RPV,22,6,RPV,1,0,N,2,3,26RPVN3shoot,0.1224,0.0021,696.02,3,47,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,35.76471202,107705.14393190203,107705.14393190203,0,0,11.587152623674328,2291.5988070617454,7.7370050219642685,107705,49.3,112975.82118814405,low,1,2/4/15,3/4/15,3/4/15,1,1,NA,NA,NA,shoot,2.6.RPV.N.3.low,0,0,1,1,-0.4359747543969278,-0.49999309706868456
RPV,22,6,RPV,1,0,N,2,3,26RPVN3shoot,0.1224,0.0021,696.02,3,47,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,35.76471202,107705.14393190203,107705.14393190203,0,0,11.587152623674328,2291.5988070617454,7.7370050219642685,107705,49.3,112975.82118814405,N,1,2/4/15,3/4/15,3/4/15,0,1,NA,NA,NA,shoot,2.6.RPV.N.3.N,1,0,0,0,-0.4359747543969278,-0.49999309706868456
RPV,22,6,RPV,1,0,N,3,4,36RPVN4shoot,0.3949,0.0183,2255.199,3,51.2,2800,53.91588388787196,-3.352839229851849,2800,54.45703351869864,-3.645049392402595,09,34.688049316666664,265164.9621677096,265164.9621677096,0,0,12.488107410042458,5179.003167338078,8.552367877996996,265165,158.6,821389.9023398191,P,3,3/3/15,3/5/15,3/10/15,0,1,NA,NA,NA,shoot,3.6.RPV.N.4.P,0,1,0,0,-0.3098241230716994,-0.19656157354650933
RPV,22,6,RPV,1,0,N,3,4,36RPVN4shoot,0.3949,0.0183,2255.199,3,51.2,2800,53.91588388787196,-3.352839229851849,2800,54.45703351869864,-3.645049392402595,09,34.688049316666664,265164.9621677096,265164.9621677096,0,0,12.488107410042458,5179.003167338078,8.552367877996996,265165,158.6,821389.9023398191,N,3,3/3/15,3/5/15,3/10/15,0,1,NA,NA,NA,shoot,3.6.RPV.N.4.N,1,0,0,0,-0.3098241230716994,-0.19656157354650933
RPV,22,6,RPV,1,0,N,3,4,36RPVN4shoot,0.3949,0.0183,2255.199,3,51.2,2800,53.91588388787196,-3.352839229851849,2800,54.45703351869864,-3.645049392402595,09,34.688049316666664,265164.9621677096,265164.9621677096,0,0,12.488107410042458,5179.003167338078,8.552367877996996,265165,158.6,821389.9023398191,N+P,3,3/3/15,3/5/15,3/10/15,0,1,NA,NA,NA,shoot,3.6.RPV.N.4.N+P,1,1,0,0,-0.3098241230716994,-0.19656157354650933
RPV,22,6,RPV,1,0,N,4,5,46RPVN5shoot,0.3721,0.0112,1767.412,3,51.7,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,35.652187346666665,115563.14451231988,115563.14451231988,0,0,11.657572365289221,2235.263917066148,7.712114583774839,115563,148.29999999999998,331489.63890090975,low,5,4/8/15,4/20/15,4/21/15,0,0.5,NA,NA,NA,shoot,4.6.RPV.N.5.low,0,0,0,0,-0.43843602446922963,-0.4063981469069932
RPV,22,6,RPV,1,0,N,4,5,46RPVN5shoot,0.3721,0.0112,1767.412,3,51.7,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,35.652187346666665,115563.14451231988,115563.14451231988,0,0,11.657572365289221,2235.263917066148,7.712114583774839,115563,148.29999999999998,331489.63890090975,N,5,4/8/15,4/20/15,4/21/15,1,1,NA,NA,NA,shoot,4.6.RPV.N.5.N,1,0,1,1,-0.43843602446922963,-0.4063981469069932
RPV,22,6,RPV,1,0,N,4,5,46RPVN5shoot,0.3721,0.0112,1767.412,3,51.7,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,35.652187346666665,115563.14451231988,115563.14451231988,0,0,11.657572365289221,2235.263917066148,7.712114583774839,115563,148.29999999999998,331489.63890090975,N+P,5,4/8/15,4/20/15,4/21/15,1,1,NA,NA,NA,shoot,4.6.RPV.N.5.N+P,1,1,1,1,-0.43843602446922963,-0.4063981469069932
RPV,22,6,RPV,1,0,N,4,5,46RPVN5shoot,0.3721,0.0112,1767.412,3,51.7,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,35.652187346666665,115563.14451231988,115563.14451231988,0,0,11.657572365289221,2235.263917066148,7.712114583774839,115563,148.29999999999998,331489.63890090975,P,5,4/8/15,4/20/15,4/21/15,0,0.5,NA,NA,NA,shoot,4.6.RPV.N.5.P,0,1,0,0,-0.43843602446922963,-0.4063981469069932
RPV,22,6,RPV,1,1,N+P,2,3,26RPVN+P3shoot,0.1747,0.0136,1198.243,2,49.2,NA,NA,NA,2800,50.059162536277505,-3.4099823359999992,34,28.679403303333334,1861043.7935298185,1861043.7935298185,0,0,14.436648067604262,37826.0933644272,10.540754444106,1861044,69.3,2621348.270154805,N,4/6/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,2.6.RPV.N+P.3.N,1,0,0,0,1.1165265107204867,0.5744057524200852
RPV,22,6,RPV,1,1,N+P,2,3,26RPVN+P3shoot,0.1747,0.0136,1198.243,2,49.2,NA,NA,NA,2800,50.059162536277505,-3.4099823359999992,34,28.679403303333334,1861043.7935298185,1861043.7935298185,0,0,14.436648067604262,37826.0933644272,10.540754444106,1861044,69.3,2621348.270154805,N+P,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.6.RPV.N+P.3.N+P,1,1,0,0,1.1165265107204867,0.5744057524200852
RPV,22,6,RPV,1,1,N+P,2,3,26RPVN+P3shoot,0.1747,0.0136,1198.243,2,49.2,NA,NA,NA,2800,50.059162536277505,-3.4099823359999992,34,28.679403303333334,1861043.7935298185,1861043.7935298185,0,0,14.436648067604262,37826.0933644272,10.540754444106,1861044,69.3,2621348.270154805,P,4/6/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,2.6.RPV.N+P.3.P,0,1,0,0,1.1165265107204867,0.5744057524200852
RPV,22,6,RPV,1,1,N+P,3,4,36RPVN+P4shoot,0.362,0.012,2111.353,3,46.2,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.5615921,634648.2914239003,634648.2914239003,0,0,13.36082625265781,13736.976004846325,9.527846454570119,634648,144.8,1989114.125501748,low,3/28/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,3.6.RPV.N+P.4.low,0,0,0,0,0.06407351702624023,0.30360400688879824
RPV,22,6,RPV,1,1,N+P,3,4,36RPVN+P4shoot,0.362,0.012,2111.353,3,46.2,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.5615921,634648.2914239003,634648.2914239003,0,0,13.36082625265781,13736.976004846325,9.527846454570119,634648,144.8,1989114.125501748,N+P,3/28/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,3.6.RPV.N+P.4.N+P,1,1,0,0,0.06407351702624023,0.30360400688879824
RPV,22,6,RPV,1,1,N+P,3,4,36RPVN+P4shoot,0.362,0.012,2111.353,3,46.2,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.5615921,634648.2914239003,634648.2914239003,0,0,13.36082625265781,13736.976004846325,9.527846454570119,634648,144.8,1989114.125501748,P,3/28/16,4/1/16,4/1/16,4/4/16,0,0,NA,NA,NA,shoot,3.6.RPV.N+P.4.P,0,1,0,0,0.06407351702624023,0.30360400688879824
RPV,22,6,RPV,1,1,N+P,4,5,46RPVN+P5shoot,0.1448,0.009,884.823,3,9.2,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,34.58874766,33108.58067816118,33108.58067816118,0,0,10.407547762759334,3598.7587693653463,8.18834427870434,33109,58.3,209807.6362539997,low,2/18/16,2/19/16,2/19/16,2/19/16,0,0,NA,NA,NA,shoot,4.6.RPV.N+P.5.low,0,0,0,0,-0.37886496514943924,-0.45851760137683745
RPV,22,6,RPV,1,1,N+P,4,5,46RPVN+P5shoot,0.1448,0.009,884.823,3,9.2,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,34.58874766,33108.58067816118,33108.58067816118,0,0,10.407547762759334,3598.7587693653463,8.18834427870434,33109,58.3,209807.6362539997,N+P,2/18/16,2/19/16,2/19/16,2/19/16,0,1,NA,NA,NA,shoot,4.6.RPV.N+P.5.N+P,1,1,0,0,-0.37886496514943924,-0.45851760137683745
RPV,22,6,RPV,1,1,N+P,4,5,46RPVN+P5shoot,0.1448,0.009,884.823,3,9.2,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,34.58874766,33108.58067816118,33108.58067816118,0,0,10.407547762759334,3598.7587693653463,8.18834427870434,33109,58.3,209807.6362539997,P,2/18/16,2/19/16,2/19/16,2/19/16,0,0,NA,NA,NA,shoot,4.6.RPV.N+P.5.P,0,1,0,0,-0.37886496514943924,-0.45851760137683745
RPV,22,6,RPV,1,1,N+P,4,5,46RPVN+P5shoot,0.1448,0.009,884.823,3,9.2,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,34.58874766,33108.58067816118,33108.58067816118,0,0,10.407547762759334,3598.7587693653463,8.18834427870434,33109,58.3,209807.6362539997,N,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,4.6.RPV.N+P.5.N,1,0,0,0,-0.37886496514943924,-0.45851760137683745
